0	0
90	-3.0
91	-10.0
166	-14.6
183	-3.0
209	-4.5
227	-16.0
321	-6.0
322	-10.0
402	-7.0
495	0
584	-5.0
588	-10.0
590	-10.0
608	-7.6
687	-8.5
700	-13.6
778	-11.6
871	3.0
958	-7.0
962	-11.0
1038	1.0
1131	2.0
1222	7.0
1245	-12.0
1251	-10.0
1324	-17.6
1337	-8.5
1428	-10.6
1520	-1.6
1525	-10.0
1549	-12.5
1639	2.0
1727	-1.0
1816	5.0
1908	-5.0
1915	-8.0
1938	-13.0
1947	-9.5
2044	-11.0
2131	0.0
2143	-5.0
2238	-3.0
2329	-5.0
2417	10.0
2427	-11.0
2519	-13.5
2607	-6.0
2682	-12.5
2768	1.0
2802	-14.5
2887	-1.1
2980	-3.0
2987	-10.0
3003	-10.6
3079	-5.0
3154	7.5
3247	0.0
3322	-7.199999999999999
3407	8.0
3432	-15.0
3480	-15.0
3484	-10.0
3492	-11.0
3583	0.4
3622	-10.5
3711	0.0
3802	-2.0
3891	-6.0
3984	-3.0
3990	-10.0
4038	1.0
4129	3.0
4224	-10.0
4227	-10.0
4317	11.0
4329	-12.0
4423	4.0
4514	-2.0
4606	-1.2
4693	-1.5
4735	-14.0
4827	4.0
4914	0.0
4938	-5.0
5028	-6.5
5079	-4.0
5084	-11.5
5100	-7.0
5194	5.0
5283	-2.0
5296	-11.0
5387	1.0
5463	3.5
5474	2.5
5502	-12.6
5503	-10.0
5530	-13.0
5619	-2.0
5697	-2.5999999999999996
5706	-12.0
5798	1.0
5808	-10.0
5830	-3.0
5905	-11.6
5916	-8.0
6005	5.0
6052	-3.0
6056	-10.0
6068	-8.6
6139	9.4
6150	-9.6
6243	-5.0
6336	3.0
6338	-10.0
6433	4.4
6526	2.0
6614	-10.0
6705	1.5
6797	-5.0
6800	-9.5
6887	3.5
6975	4.5
7051	-4.0
7077	-6.0
7088	-12.5
7092	-10.0
7115	-5.6
7149	-12.0
7247	-11.0
7331	-1.6
7414	1.0
7511	-10.0
7514	-13.0
7608	9.0
7609	-10.0
7617	-11.0
7709	4.0
7792	-0.5
7800	-10.0
7871	0.40000000000000036
7877	-12.0
7969	-5.0
8012	-8.0
8099	9.0
8187	5.0
8192	-11.0
8274	2.0
8363	3.0
8364	-10.0
8451	6.0
8455	-10.0
8541	4.0
8616	6.4
8709	0.0
8728	-7.0
8741	-6.0
8745	-11.0
8839	8.0
8924	9.0
8995	2.4000000000000004
9077	6.0
9175	-11.0
9250	-10.6
9343	-1.1
9434	-2.0
9522	2.0
9542	-10.0
9551	-10.0
9635	6.0
9636	-10.0
9650	-13.5
9651	-10.0
9735	2.4000000000000004
9825	-13.0
9922	-11.0
9927	-6.0
9928	-10.0
9955	-9.0
9962	-6.0
10054	2.0
10060	-8.0
10063	-10.0
10156	11.0
10250	-15.0
10343	-1.0
10418	-2.5999999999999996
10507	5.0
10531	-11.0
10619	9.0
10690	3.0
10783	-3.0
10875	6.0
10902	-6.1
10977	6.4
11010	-9.0
11018	-11.0
11105	2.5
11141	-12.0
11162	-13.0
11163	-10.0
11255	5.0
11332	-10.1
11425	2.4000000000000004
11519	6.0
11526	-13.0
11608	-5.1
11703	3.0
11791	-2.1
11872	6.4
11956	-9.0
12020	-11.0
12096	10.5
12180	7.0
12186	-10.0
12279	4.0
12367	6.0
12373	-7.6
12459	2.4
12534	14.5
12618	3.0
12626	-13.0
12701	6.4
12702	-10.0
12707	-6.0
12715	-10.6
12810	11.0
12903	9.4
12994	0.5
13069	28.4
13144	2.4000000000000004
13219	26.0
13308	2.4
13385	11.8
13473	4.0
13478	-7.0
13570	-2.5
13651	4.5
13652	-10.0
13744	-4.0
13752	-11.0
13761	-6.6
13836	9.0
13838	-10.0
13926	11.0
13935	-5.0
14025	6.0
14116	0.0
14205	8.0
14212	-19.6
14295	12.0
14377	2.4000000000000004
14383	-7.0
14385	-10.0
14416	-13.0
14491	17.799999999999997
14583	-4.0
14664	-2.0
14683	-5.0
14774	13.0
14784	-3.5
14811	-6.0
14835	4.0
14924	-4.0
14953	4.5
15051	-1.0
15143	4.0
15218	1.0
15249	-13.0
15334	5.9
15418	3.5
15502	-5.1
15509	-12.0
15593	15.2
15687	0.0
15778	-3.0
15780	-10.0
15864	7.0
15952	-6.5
16007	11.0
16089	9.0
16187	-9.5
16273	15.0
16364	9.4
16370	-10.0
16454	-11.0
16529	30.4
16539	-1.5999999999999996
16630	-3.5
16705	25.0
16789	2.0
16869	10.0
16916	-1.0
16999	10.0
17090	2.0
17176	5.0
17178	-10.0
17261	13.5
17344	-1.0
17438	2.0
17493	1.4000000000000004
17591	-7.0
17596	-12.0
17687	15.0
17762	11.8
17837	10.0
17838	-10.0
17928	7.4
17932	-6.0
18024	16.0
18111	1.5
18194	9.0
18198	-8.0
18200	-10.0
18202	-10.0
18287	7.0
18306	-7.0
18322	-4.0
18375	-5.5
18450	22.0
18521	21.0
18616	1.0
18617	-10.0
18698	18.0
18789	4.0
18879	6.4
18976	-13.0
19051	7.3
19067	-6.0
19159	8.0
19239	5.0
19330	-2.0
19364	-3.5
19382	-14.0
19451	0.5
19512	21.5
19607	1.4
19692	8.0
19701	1.0
19789	-2.6
19882	4.0
19901	-3.0
19976	18.5
20032	5.0
20111	12.4
20196	4.5
20271	19.0
20356	2.4
20453	-1.0
20462	-4.0
20552	-3.0
20647	12.0
20722	18.5
20810	16.5
20901	7.0
20923	1.4000000000000004
20999	8.0
21094	13.0
21184	0.0
21192	-8.0
21277	11.0
21352	22.5
21356	-10.0
21439	9.4
21522	24.0
21524	-9.6
21622	-7.6
21705	20.0
21800	-4.0
21893	2.0
21977	7.0
22004	6.399999999999999
22089	7.0
22091	-10.0
22187	-4.0
22275	11.5
22296	-15.0
22364	-4.0
22380	-2.5
22461	11.399999999999999
22543	8.0
22561	-8.5
22640	2.5
22721	13.4
22723	-10.0
22726	-11.0
22801	28.5
22884	14.5
22959	11.0
23052	5.0
23074	-10.5
23165	10.0
23181	-6.6
23267	11.0
23341	7.9
23416	29.0
23504	-1.5
23510	-6.0
23567	-1.5
23657	14.0
23722	20.4
23798	13.0
23874	24.0
23949	25.4
24010	10.0
24085	25.5
24179	1.5
24257	18.4
24258	-10.0
24339	29.0
24417	11.4
24513	10.0
24534	-11.1
24535	-10.0
24632	2.0
24659	-6.0
24734	20.0
24817	31.0
24818	-10.0
24899	20.0
24987	11.0
25062	44.5
25156	2.4000000000000004
25159	-7.0
25254	8.0
25329	20.4
25418	-1.0999999999999996
25495	5.8
25588	9.0
25666	-2.0
25757	-0.5
25841	15.899999999999999
25937	-0.5
25972	20.0
26063	8.0
26155	10.0
26241	11.0
26326	14.5
26336	-6.0
26371	2.3999999999999986
26458	14.5
26533	21.0
26549	-10.0
26628	26.0
26703	34.0
26793	0.0
26884	15.5
26975	0.5
27050	30.4
27104	1.0
27175	19.0
27250	25.0
27339	9.0
27428	6.0
27486	2.8999999999999986
27561	11.9
27646	14.5
27679	10.0
27681	-10.0
27694	-2.0
27785	1.0
27787	-10.0
27862	26.5
27954	11.4
28013	2.0
28105	8.0
28180	36.4
28262	21.4
28336	23.8
28422	9.9
28515	-11.0
28565	7.399999999999999
28644	26.0
28730	21.5
28763	11.399999999999999
28777	1.0
28852	31.5
28930	12.4
29011	1.0
29096	2.0
29107	-3.0
29197	2.0
29286	10.0
29372	10.0
29460	14.0
29534	32.0
29609	28.0
29699	11.0
29776	3.9000000000000004
29868	7.0
29956	5.0
30039	9.0
30137	-9.0
30212	26.9
30305	12.0
30395	14.0
30487	17.5
30562	12.0
30639	30.799999999999997
30682	-3.5
30686	-9.6
30761	26.0
30856	-2.0
30876	-5.0
30950	35.0
31044	6.0
31136	5.0
31220	22.0
31295	24.4
31299	-5.0
31309	-2.0
31386	17.2
31461	39.0
31545	5.5
31634	4.4
31714	23.0
31806	1.0
31904	-5.0
32000	5.0
32034	6.0
32037	-11.0
32112	39.4
32196	14.0
32217	3.0
32309	15.0
32384	9.0
32405	1.0
32493	24.0
32584	24.0
32660	31.4
32731	38.4
32821	2.0
32903	9.0
32992	5.5
33018	-1.0
33106	4.0
33197	11.0
33272	21.5
33347	39.4
33360	-1.0
33442	5.800000000000001
33452	-5.0
33542	23.0
33616	29.4
33691	39.9
33778	28.0
33863	30.4
33939	9.4
34031	0.4
34120	20.0
34199	13.0
34290	14.0
34368	15.0
34443	21.0
34541	-1.0
34626	10.0
34701	38.4
34778	20.4
34853	18.0
34854	-10.0
34928	11.4
34932	-11.6
35019	9.0
35106	15.4
35181	44.9
35182	-10.0
35248	8.899999999999999
35249	-10.0
35332	21.0
35407	25.5
35478	7.4
35571	8.0
35591	1.5
35594	-11.0
35669	46.5
35766	-11.0
35841	21.0
35851	-7.0
35934	16.4
36001	16.799999999999997
36072	42.0
36108	16.0
36193	34.8
36268	42.5
36364	6.0
36365	-10.0
36448	38.0
36523	13.9
36615	17.0
36700	21.0
36702	-10.0
36786	21.4
36877	8.0
36935	4.0
36966	1.0
37045	11.600000000000001
37119	37.4
37194	19.5
37198	-10.0
37273	25.0
37344	17.0
37419	39.0
37496	41.0
37578	18.0
37653	39.5
37728	34.0
37729	-10.0
37819	12.0
37835	-8.0
37898	23.0
37901	-11.0
37976	49.0
38060	30.0
38140	32.0
38215	50.9
38244	7.0
38319	29.799999999999997
38396	4.0
38485	20.0
38560	33.0
38631	24.7
38728	9.0
38815	8.4
38843	6.0
38929	20.4
39004	38.5
39046	17.0
39121	41.0
39129	-6.0
39203	16.0
39219	-7.0
39302	9.0
39389	4.5
39457	29.4
39532	27.5
39607	30.4
39687	28.5
39773	21.5
39848	36.0
39945	-7.0
40001	27.0
40076	22.5
40151	48.9
40226	45.0
40231	-5.0
40318	19.0
40393	50.9
40472	17.0
40515	12.0
40608	10.0
40691	25.5
40766	35.5
40841	36.4
40916	28.4
40991	24.5
41066	23.0
41141	37.0
41232	13.0
41246	5.0
41321	31.0
41392	46.0
41467	27.5
41542	23.7
41574	1.5
41620	16.0
41715	-2.0
41790	27.4
41876	7.5
41951	23.9
42034	14.0
42116	23.0
42191	31.4
42266	34.9
42341	32.0
42416	49.9
42499	20.4
42576	19.0
42651	33.4
42706	14.5
42781	32.0
42852	41.0
42856	-7.0
42941	15.0
43029	21.0
43048	0.0
43072	3.4000000000000004
43147	30.5
43230	-2.5
43305	40.0
43397	13.0
43478	10.3
43508	2.5
43594	10.0
43595	-10.0
43682	35.0
43757	50.0
43839	29.0
43914	28.0
43997	25.200000000000003
44043	14.0
44124	22.4
44137	0.0
44212	25.4
44287	35.0
44319	12.0
44396	37.0
44397	-10.0
44474	18.9
44500	1.0
44579	41.5
44650	43.4
44728	26.0
44821	7.0
44915	3.5
44990	40.5
45065	38.0
45149	28.4
45245	7.0
45320	26.9
45409	15.4
45489	16.0
45565	24.9
45659	8.0
45668	-1.0
45743	44.0
45818	36.9
45893	18.4
45988	-8.0
46066	41.5
46146	16.0
46217	42.0
46224	-8.0
46299	30.5
46374	19.8
46451	36.0
46526	57.0
46601	53.5
46696	-2.0
46786	1.0
46861	38.0
46943	21.0
47018	34.5
47093	24.599999999999998
47168	59.0
47184	3.0
47259	40.4
47334	49.9
47424	15.0
47499	36.5
47574	21.4
47645	52.4
47720	34.0
47795	30.4
47870	28.4
47968	1.0
48008	21.5
48046	6.0
48144	-7.0
48219	44.4
48294	36.9
48377	22.0
48424	21.9
48499	29.5
48574	36.4
48649	50.5
48724	32.9
48799	35.0
48874	44.5
48957	1.0
49045	8.0
49115	55.0
49211	7.5
49286	30.4
49361	36.0
49436	45.5
49511	57.0
49602	14.0
49678	28.5
49753	46.0
49769	1.5
49851	16.0
49879	-2.5999999999999996
49881	-10.0
49956	28.9
50031	47.4
50056	14.0
50066	-2.0
50141	40.5
50218	45.5
50293	24.4
50364	47.8
50370	-5.0
50454	44.0
50529	33.0
50625	0.40000000000000036
50626	-10.0
50713	15.4
50797	17.4
50889	9.0
50964	41.0
51035	55.4
51060	8.5
51135	31.5
51210	49.5
51285	51.9
51360	48.0
51437	30.0
51515	41.5
51612	-0.6
51692	29.4
51710	10.0
51785	23.4
51860	36.0
51874	-4.0
51949	50.4
51995	16.0
52036	33.0
52043	-4.0
52138	-9.0
52188	18.0
52259	40.5
52323	34.0
52326	-10.0
52420	2.4000000000000004
52497	27.4
52539	13.0
52542	-12.0
52617	23.0
52621	-10.0
52702	31.799999999999997
52773	67.5
52839	26.799999999999997
52914	51.0
53004	12.399999999999999
53102	-11.0
53177	37.0
53252	32.0
53256	-6.6
53331	30.3
53334	-10.0
53405	47.0
53497	4.0
53501	-5.0
53576	25.4
53580	-5.0
53655	34.9
53730	54.0
53805	23.299999999999997
53891	39.0
53989	-6.0
54060	35.9
54135	39.0
54210	43.0
54285	36.3
54365	8.0
54444	33.0
54519	45.0
54594	19.4
54606	9.0
54613	-5.0
54686	26.0
54761	38.4
54849	13.0
54924	35.5
55004	49.0
55079	53.0
55154	25.0
55229	42.4
55231	-10.0
55323	9.4
55412	12.0
55431	-5.0
55506	60.5
55580	33.199999999999996
55670	11.0
55762	6.0
55767	-11.0
55795	3.0
55882	27.0
55889	-8.0
55959	19.0
56019	10.5
56094	39.4
56169	52.0
56260	8.0
56348	15.0
56423	29.9
56498	23.4
56573	14.5
56648	48.9
56722	28.5
56797	43.0
56872	38.0
56947	29.9
57022	26.0
57097	37.0
57172	40.0
57230	40.0
57305	54.0
57380	41.8
57417	9.0
57492	30.0
57567	56.699999999999996
57644	25.599999999999998
57718	44.0
57793	20.0
57868	44.5
57965	-3.0
57996	5.5
58090	11.0
58161	46.0
58236	56.0
58312	54.4
58392	16.5
58466	41.0
58541	43.0
58542	-10.0
58561	3.5
58636	35.5
58731	5.0
58802	34.0
58877	47.5
58952	50.5
59027	46.5
59106	32.0
59180	56.4
59186	-8.0
59223	18.0
59298	30.5
59373	30.8
59455	30.0
59530	50.5
59605	42.9
59696	3.0
59697	-10.0
59791	13.0
59809	5.0
59889	26.0
59964	49.0
60004	27.4
60024	4.0
60122	-8.0
60197	41.0
60271	48.4
60357	16.5
60432	42.5
60507	46.5
60582	28.0
60657	40.0
60732	35.0
60803	40.0
60878	60.0
60953	26.5
61028	47.0
61103	42.0
61178	36.5
61253	54.0
61328	50.9
61377	23.5
61452	51.0
61478	17.0
61553	43.4
61628	44.0
61703	23.0
61778	38.0
61869	7.4
61922	21.5
61926	-6.5
62001	40.9
62076	39.4
62161	21.0
62236	3.0
62328	11.0
62407	18.4
62499	14.0
62577	19.5
62652	40.4
62727	42.5
62806	26.4
62889	3.9000000000000004
62959	50.9
62960	-10.0
63035	46.0
63110	0.0
63184	29.4
63259	37.4
63334	50.4
63409	42.0
63484	36.5
63499	-2.0999999999999996
63547	6.0
63621	46.4
63703	17.5
63778	31.0
63869	12.0
63944	39.4
64001	39.5
64085	29.5
64160	29.9
64187	17.0
64261	15.5
64337	39.4
64412	34.8
64492	25.0
64567	54.0
64642	48.5
64717	62.0
64799	27.0
64874	32.0
64949	44.4
64950	-10.0
64954	-7.0
65035	37.0
65039	-11.0
65118	33.0
65193	34.9
65268	36.0
65345	37.4
65420	47.0
65495	36.0
65583	6.5
65657	63.4
65755	-6.0
65852	4.0
65927	61.5
66002	42.0
66006	-7.0
66007	-10.0
66082	43.5
66157	55.8
66228	41.8
66303	50.0
66378	25.5
66453	53.5
66528	48.0
66605	48.4
66680	30.0
66755	31.4
66759	-6.0
66834	57.5
66910	22.0
66918	-6.0
66923	-6.0
66998	37.199999999999996
67076	31.5
67151	26.9
67226	58.0
67227	-10.0
67302	52.9
67377	59.0
67378	-10.0
67379	-10.0
67454	22.7
67529	46.5
67604	56.0
67690	24.0
67765	49.0
67840	40.5
67915	30.0
67931	10.0
67936	-7.0
68001	19.0
68094	-5.6
68169	53.0
68244	42.0
68342	-7.0
68417	49.8
68492	33.5
68573	46.0
68620	19.4
68691	40.3
68771	35.4
68856	22.0
68931	42.4
68960	7.0
69035	53.0
69110	63.0
69153	9.399999999999999
69228	39.0
69314	15.0
69385	40.4
69448	32.9
69524	37.0
69525	-10.0
69600	43.4
69675	43.0
69696	5.0
69771	17.0
69846	23.0
69921	31.0
70008	-0.5
70083	58.5
70158	55.4
70255	1.0
70330	49.5
70393	37.0
70468	58.9
70543	71.4
70570	7.399999999999999
70578	2.0
70648	29.9
70723	37.0
70798	36.0
70860	23.0
70935	71.0
71027	13.0
71076	28.0
71169	3.0
71244	35.0
71319	39.199999999999996
71402	5.5
71477	24.0
71556	39.0
71647	13.0
71722	47.0
71797	56.3
71872	60.5
71947	21.4
72001	41.0
