0	0
19	-11.0
21	-10.0
113	-10.6
115	-10.0
132	-13.0
141	-9.5
165	-12.0
192	-12.0
211	-10.0
222	-10.0
245	-11.0
256	-11.5
263	-10.0
298	-8.0
336	-4.6
397	5.0
471	-10.0
489	-10.0
510	-10.0
530	-9.0
533	-10.0
544	-10.0
576	-11.5
607	-10.0
674	-0.6000000000000001
736	5.0
745	-10.0
761	-6.6
829	2.4
887	9.0
888	-10.0
894	-10.6
956	3.5
966	-8.0
993	-12.5
1054	5.8
1087	-5.0
1148	6.9
1203	-0.19999999999999973
1205	-10.0
1211	-10.0
1273	-2.5
1320	-4.0
1353	0.0
1358	-10.0
1420	16.9
1451	-9.6
1516	12.0
1526	-10.0
1586	15.399999999999999
1648	14.0
1652	-10.0
1680	-3.0
1685	-10.0
1704	-3.0
1712	-7.0
1739	0.0
1804	14.399999999999999
1817	-10.0
1828	-10.0
1848	-13.0
1909	17.0
1975	17.0
1980	-10.0
2000	-9.6
2062	21.0
2123	25.4
2151	-3.0
2213	22.0
2271	21.0
2332	18.0
2335	-10.0
2402	27.0
2499	-8.0
2509	-10.0
2570	25.0
2654	-4.0
2750	-0.5
2804	4.0
2868	24.0
2934	23.5
3031	2.0
3097	18.0
3101	-10.0
3164	27.0
3223	23.4
3255	-3.0
3267	-6.0
3311	0.5
3399	9.4
3410	-10.0
3476	20.4
3488	-2.0
3499	-10.0
3565	25.4
3628	13.4
3693	7.0
3758	25.0
3759	-10.0
3816	31.0
3878	14.399999999999999
3940	30.0
4035	10.0
4103	35.0
4166	14.0
4249	13.0
4299	17.0
4388	1.0
4415	-2.0
4478	39.5
4537	15.5
4618	4.0
4629	-9.0
4721	4.0
4761	2.0
4828	27.0
4893	31.3
4958	29.0
5015	31.0
5016	-10.0
5079	26.0
5115	15.5
5171	33.0
5187	-7.0
5244	44.0
5256	-4.6
5271	-3.5999999999999996
5337	32.0
5400	37.5
5461	30.4
5539	5.799999999999997
5632	15.0
5638	-6.0
5663	14.0
5727	34.0
5756	17.0
5762	-10.0
5789	13.0
5867	43.5
5932	8.5
5994	30.9
6085	12.0
6154	28.0
6241	0.0
6314	26.0
6376	49.0
6438	39.4
6472	3.0
6535	23.4
6595	41.0
6662	53.0
6701	8.0
6763	39.0
6828	40.0
6906	15.0
6968	22.0
7059	10.0
7118	30.9
7185	40.0
7253	21.0
7322	49.0
7392	34.0
7456	62.0
7521	48.199999999999996
7586	48.5
7652	32.0
7713	47.5
7778	69.0
7841	26.0
7934	-6.0
7998	46.0
8059	47.0
8125	12.0
8187	39.0
8261	21.799999999999997
8327	14.0
8391	55.5
8470	14.0
8544	30.0
8604	25.0
8701	-5.0
8759	40.0
8804	44.0
8850	30.0
8878	33.0
8943	29.4
9008	37.4
9062	44.4
9116	2.0
9175	43.9
9241	40.4
9305	4.0
9333	16.0
9395	62.0
9458	66.5
9525	45.0
9618	9.0
9643	5.0
9705	13.0
9769	23.0
9829	39.0
9917	16.5
9969	42.0
10035	23.0
10051	17.0
10117	27.4
10150	-5.0
10213	22.0
10280	28.0
10318	34.4
10371	15.0
10423	9.0
10437	-3.0
10516	21.0
10568	6.0
10615	44.8
10664	44.0
10700	-10.0
10768	20.0
10833	28.9
10897	14.5
10963	57.0
11030	64.0
11086	37.0
11153	66.0
11218	32.0
11271	44.0
11337	52.0
11392	40.0
11454	49.0
11497	28.0
11535	28.4
11602	27.0
11698	5.0
11763	62.0
11829	32.5
11897	14.0
11936	24.0
11998	24.0
12059	50.0
12094	-10.0
12156	55.0
12197	43.0
12279	33.0
12374	1.0
12439	25.5
12497	29.0
12540	26.0
12603	23.0
12692	0.0
12755	64.0
12845	10.0
12886	26.0
12927	45.0
12934	-4.0
12956	16.0
13028	22.0
13082	24.0
13150	4.0
13211	18.0
13269	36.0
13337	37.0
13405	60.0
13469	29.4
13534	16.0
13577	39.0
13646	15.0
13713	30.5
13776	8.0
13869	-7.0
13956	22.0
14009	10.0
14077	54.0
14124	35.4
14173	15.0
14265	6.4
14285	4.5
14292	3.0
14370	-3.0
14427	0
14454	1.0
14516	17.0
14579	28.5
14642	45.0
14696	58.0
14762	8.0
14828	35.0
14870	34.0
14934	23.0
14992	19.0
15059	15.0
15118	30.0
15215	-5.0
15270	52.5
15300	19.0
15366	15.0
15387	10.0
15453	10.0
15487	19.0
15544	13.0
15593	20.0
15645	15.0
15712	40.0
15768	46.0
15829	11.0
15896	2.0
15941	37.0
16004	15.0
16070	52.0
16135	39.0
16229	5.0
16295	48.0
16360	39.0
16386	16.0
16452	49.0
16462	-1.0
16528	13.0
16563	23.5
16598	26.0
16656	0.4
16711	34.0
16790	23.0
16828	26.4
16863	-10.0
16959	-5.0
16985	14.0
17068	9.0
17132	25.0
17185	28.0
17234	21.4
17297	13.0
17341	29.0
17407	5.5
17473	11.0
17528	65.0
17609	15.0
17674	39.9
17725	39.0
17747	-1.0
17800	46.5
17857	28.0
17928	39.0
18019	7.0
18086	6.0
18152	50.0
18217	34.0
18283	12.0
18349	35.4
18416	42.0
18418	-10.0
18468	35.5
18536	18.0
18600	16.0
18658	16.8
18721	16.4
18804	24.0
18870	23.199999999999996
18955	12.0
19021	11.0
19059	21.0
19125	3.0
19126	-10.0
19176	56.0
19231	6.0
19298	30.4
19328	13.0
19385	19.0
19408	21.0
19443	16.0
19480	22.0
19545	9.5
19613	36.0
19694	27.0
19743	17.0
19806	16.0
19843	29.0
19908	14.0
19974	32.0
20039	8.0
20095	18.5
20177	22.0
20243	24.0
20324	24.0
20385	29.0
20406	9.0
20473	50.0
20540	56.0
20600	24.0
20662	60.0
20667	0
20732	5.0
20798	9.0
20802	-5.0
20826	9.5
20829	-10.0
20861	27.0
20928	47.9
20974	6.0
20991	5.0
21056	17.0
21117	29.0
21150	35.0
21199	31.4
21250	28.0
21260	8.0
21296	27.0
21323	10.0
21383	38.4
21449	9.0
21514	4.0
21579	0
21623	16.0
21636	10.0
21675	31.0
21720	0.0
21738	0.40000000000000036
21799	37.5
21866	24.0
21956	12.0
21962	3.0
22056	-6.0
22117	16.0
22181	17.5
22242	28.5
22310	9.0
22346	25.0
22369	12.0
22398	19.0
22477	28.0
22541	0
22558	-10.0
22621	52.0
22647	3.0
22715	11.0
22782	2.0
22816	9.9
22879	31.0
22923	30.0
22973	28.5
22991	6.0
23053	14.799999999999997
23054	-10.0
23150	0
23173	4.0
23238	18.0
23292	31.4
23336	32.0
23401	10.0
23466	26.0
23532	12.0
23567	31.0
23620	11.5
23682	14.0
23729	20.0
23744	-1.0
23779	26.0
23785	-6.0
23809	3.0
23871	28.0
23956	1.0
24005	7.0
24064	31.5
24075	4.0
24135	2.0
24202	15.0
24247	13.0
24312	21.0
24376	18.0
24442	24.0
24476	-4.0
24489	11.0
24552	60.0
24645	4.0
24703	19.4
24771	48.5
24833	27.0
24897	40.0
24937	27.0
24984	33.0
25027	0
25085	29.799999999999997
25144	64.0
25167	-10.0
25226	47.0
25258	0
25324	50.0
25339	7.0
25406	62.0
25470	36.4
25534	4.0
25601	45.4
25663	25.0
25745	7.0
25802	35.5
25868	0
25918	6.0
25948	-10.0
26038	9.5
26105	48.5
26146	15.0
26147	-10.0
26209	26.4
26276	34.0
26327	11.5
26394	29.0
26461	24.0
26529	39.5
26597	13.5
26660	-1.0
26710	17.0
26776	10.0
26842	18.0
26908	11.0
26956	42.0
27001	0
27036	7.4
27098	26.9
27105	-1.0
27170	23.0
27222	37.0
27271	16.0
27336	23.0
27403	27.0
27461	11.0
27516	39.0
27583	42.0
27585	0
27649	56.0
27692	31.0
27696	-10.0
27762	4.0
27827	11.0
27894	18.0
27960	28.0
28043	26.0
28070	26.0
28137	26.0
28158	6.0
28212	37.0
28214	-10.0
28281	6.0
28348	57.4
28382	25.0
28446	51.0
28471	-6.0
28528	32.0
28619	8.0
28643	13.4
28723	14.0
28765	7.0
28829	21.0
28894	37.4
28946	32.0
28947	-10.0
29013	4.0
29101	13.0
29190	8.0
29249	34.0
29285	29.0
29378	-10.0
29436	10.0
29501	6.0
29525	5.0
29589	2.0
